Kind,Name,File,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgEssentialStrictModified,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariableInternal,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariableProtectedInternal,CountDeclInstanceVariablePublic,CountDeclLibunit,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodInternal,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodProtectedInternal,CountDeclMethodPublic,CountDeclMethodStrictPrivate,CountDeclMethodStrictPublished,CountDeclModule,CountDeclProgunit,CountDeclProperty,CountDeclPropertyAuto,CountDeclSubprogram,CountInput,CountLine,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineCode_Javascript,CountLineCode_Php,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountLineInactive,CountLinePreprocessor,CountLine_Html,CountLine_Javascript,CountLine_Php,CountOutput,CountPackageCoupled,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtEmpty,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,EssentialStrictModified,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxEssentialStrictModified,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,SumEssentialStrictModified
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporterTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporterTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporterTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporterTest.testImportProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,27,2,,,,16,5,14,,,9,,,,,,,,,15,,1,14,15,5,,,,10,,,1,1,1,1,,,,,,,,,,0,,,0.56,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.QuamocoProfileImporterTest.testQuamocoProfileImporter_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/QuamocoProfileImporterTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,23,3,,,,11,3,9,,,9,,,,,,,,,10,,1,9,10,3,,,,7,,,1,1,1,1,,,,,,,,,,0,,,0.82,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.TestAll",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/TestAll.java,,,,,,,1,1,1,1,,11,0,3,8,1,0,0,,1,0,,,,,0,0,,,,,,,1,1,,0,,,0,0,,1,,,,,,,,,23,1,,,,5,2,1,,,17,,,,,,,,,,,,1,3,2,,,,1,,,,,,,,,1,1,1,1,,,1,0,,0,3.40,1,1,1,1,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.TestAll.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/TestAll.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Package,"net.siliconcode.sonar.quamoco.profiles.xml",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/package-info.java,,,,,,,1,1,1,1,,12,1,4,6,,,,7,5,0,8,,,,52,7,,,,,,,57,,,0,,,0,0,,57,,,,,,,,,1012,141,,,,383,203,159,,,488,,,,,,,,,,,,196,268,157,,,,111,,,,,,,,,3,3,4,1,,,,1,,,1.27,65,65,70,57,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,1,1,1,1,,6,0,5,0,1,2,0,,1,0,,,,,5,2,,,,,,,6,6,,0,,,0,0,,6,,,,,,,,,79,10,,,,40,15,19,,,29,,,,,,,,,,,,19,28,12,,,,16,,,,,,,,,2,2,3,1,,,1,1,,58,0.72,8,8,9,6,
Public Constructor,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile.QuamocoProfile",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,0,,,,4,1,2,,,0,,,,,,,,,4,,1,2,3,1,,,,2,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile.addRepo",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,10,2,,,,8,2,5,,,0,,,,,,,,,4,,2,4,6,2,,,,4,,,2,2,3,1,,,,,,,,,,1,,,0.00,,,,,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile.createXStream",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,8,2,6,,,0,,,,,,,,,4,,1,6,7,2,,,,5,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile.getRepos",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile.removeRepo",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,1,,,,6,1,3,,,0,,,,,,,,,1,,2,2,4,1,,,,3,,,2,2,2,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfile.toXml",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfile.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,,,,4,2,2,,,0,,,,,,,,,3,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,1,1,1,1,,15,1,5,8,1,2,0,,1,0,,,,,11,0,,,,,,,12,12,,0,,,0,0,,12,,,,,,,,,212,29,,,,77,44,41,,,106,,,,,,,,,,,,41,54,33,,,,21,,,,,,,,,1,1,1,1,,,1,0,,0,1.38,12,12,12,12,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testAddRepo_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,,,,7,4,5,,,8,,,,,,,,,4,,1,5,6,4,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testAddRepo_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,,,,7,4,5,,,8,,,,,,,,,4,,1,5,6,4,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testAddRepo_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,,,,7,4,5,,,8,,,,,,,,,4,,1,5,6,4,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testCreateXStream_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,2,,,,5,2,3,,,8,,,,,,,,,3,,1,3,4,2,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testGetRepos_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,,,,7,3,5,,,8,,,,,,,,,6,,1,5,6,3,,,,3,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testQuamocoProfile_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,2,,,,7,3,5,,,8,,,,,,,,,5,,1,5,6,3,,,,3,,,1,1,1,1,,,,,,,,,,0,,,1.14,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testRemoveRepo_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,,,,6,3,4,,,8,,,,,,,,,3,,1,4,5,3,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testRemoveRepo_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,,,,6,3,4,,,8,,,,,,,,,4,,1,4,5,3,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.QuamocoProfileTest.testToXml_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/QuamocoProfileTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,,,,6,3,4,,,8,,,,,,,,,4,,1,4,5,3,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRule.java,,,,,,,1,1,1,1,,6,0,4,2,1,0,0,,0,0,,,,,3,1,,,,,,,3,3,,0,,,0,0,,3,,,,,,,,,56,5,,,,15,5,5,,,36,,,,,,,,,,,,5,10,5,,,,5,,,,,,,,,2,2,3,1,,,1,1,,33,2.40,4,4,5,3,
Public Constructor,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRule.RepoRule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,,,,3,1,1,,,0,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRule.getRuleKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,0,,,,3,1,1,,,3,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRule.setRuleKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRule.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,1,,,,6,1,3,,,4,,,,,,,,,2,,2,2,4,1,,,,3,,,2,2,3,1,,,,,,,,,,1,,,0.67,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,1,1,1,1,,12,0,3,7,1,1,0,,1,0,,,,,9,1,,,,,,,10,10,,0,,,0,0,,10,,,,,,,,,155,20,,,,50,29,19,,,85,,,,,,,,,,,,20,31,20,,,,11,,,,,,,,,1,1,1,1,,,1,0,,50,1.70,10,10,10,10,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,3,1,1,,,8,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testGetRuleKey_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,4,2,2,,,8,,,,,,,,,2,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testRepoRule_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testRepoRule_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testRepoRule_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,2,,,,6,3,4,,,8,,,,,,,,,4,,1,4,5,3,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.33,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testSetRuleKey_1",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testSetRuleKey_2",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,1,,,,4,2,2,,,7,,,,,,,,,1,,1,2,3,2,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.75,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RepoRuleTest.testSetRuleKey_3",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RepoRuleTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,,,,5,2,3,,,8,,,,,,,,,3,,1,3,4,2,,,,2,,,1,1,1,1,,,,,,,,,,0,,,1.60,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,1,1,2,1,,7,0,5,1,1,0,0,,0,0,,,,,6,2,,,,,,,6,6,,0,,,0,0,,6,,,,,,,,,87,11,,,,40,11,17,,,36,,,,,,,,,,,,14,26,9,,,,17,,,,,,,,,3,3,4,1,,,1,1,,50,0.90,11,11,14,6,
Public Constructor,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo.RuleRepo",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,0,,,,5,1,3,,,0,,,,,,,,,6,,1,3,4,1,,,,3,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo.addRule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,11,2,,,,9,1,5,,,0,,,,,,,,,4,,3,3,6,1,,,,5,,,3,3,4,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo.getKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,0,,,,3,1,1,,,3,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,1.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo.getRules",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,0,,,,3,1,1,,,0,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo.removeRule",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,1,,,,8,1,4,,,0,,,,,,,,,2,,3,2,5,1,,,,4,,,3,3,4,1,,,,,,,,,,1,,,0.00,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepo.setKey",/home/git/sonar plugins/sonar-quamoco-plugin/src/main/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepo.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,1,,,,6,1,3,,,4,,,,,,,,,2,,2,2,4,1,,,,3,,,2,2,3,1,,,,,,,,,,1,,,0.67,,,,,
Public Class,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,1,1,1,1,,14,1,5,7,1,1,0,,1,0,,,,,18,1,,,,,,,19,19,,0,,,0,0,,19,,,,,,,,,318,46,,,,115,56,57,,,157,,,,,,,,,,,,58,78,38,,,,40,,,,,,,,,1,1,1,1,,,1,0,,26,1.37,19,19,19,19,
Public Static Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.main",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,0,,,,3,1,1,,,8,,,,,,,,,1,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.setUp",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,3,1,1,,,8,,,,,,,,,2,,1,1,2,1,,,,1,,,1,1,1,1,,,,,,,,,,0,,,2.67,,,,,
Public Method,"net.siliconcode.sonar.quamoco.profiles.xml.RuleRepoTest.tearDown",/home/git/sonar plugins/sonar-quamoco-plugin/src/test/java/net/siliconcode/sonar/quamoco/profiles/xml/RuleRepoTest.java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,,,,2,1,0,,,9,,,,,,,,,0,,1,0,1,1,,,,0,,,1,1,1,1,,,,,,,,,,0,,,4.50,,,,,
